chr	source	start	end	strand	enst	symbol	ensg
19	ensembl_havana	17351455	17377342	-	ENST00000252590	PLVAP	ENSG00000130300
19	ensembl_havana	16185410	16192046	+	ENST00000263384	FAM32A	ENSG00000105058
19	ensembl_havana	17267443	17279337	+	ENST00000598188	BABAM1	ENSG00000105393
19	ensembl_havana	19516225	19528198	+	ENST00000507754	NDUFA13	ENSG00000186010
19	ensembl_havana	23357696	23395471	-	ENST00000300619	ZNF91	ENSG00000167232
19	ensembl_havana	37907208	38208369	+	ENST00000222345	SIPA1L3	ENSG00000105738
19	havana	34365196	34402413	+	ENST00000356487	GPI	ENSG00000105220
19	havana	34365379	34400267	+	ENST00000586425	GPI	ENSG00000105220
19	ensembl_havana	55229779	55259017	-	ENST00000412770	PPP6R1	ENSG00000105063
19	havana	57280051	57292534	+	ENST00000537645	ZNF460	ENSG00000197714
19	ensembl_havana	39328359	39336043	-	ENST00000597595	GMFG	ENSG00000130755
19	ensembl_havana	39385629	39391106	-	ENST00000221265	PAF1	ENSG00000006712
19	havana	39406847	39409407	+	ENST00000597629	ZFP36	ENSG00000128016
19	ensembl_havana	39433137	39435949	-	ENST00000251453	RPS16	ENSG00000105193
19	havana	39433217	39435941	-	ENST00000601655	RPS16	ENSG00000105193
19	ensembl_havana	46601330	46610782	+	ENST00000291295	CALM3	ENSG00000160014
19	ensembl_havana	47713422	47743134	+	ENST00000263277	EHD2	ENSG00000024422
19	ensembl_havana	47745546	47757058	+	ENST00000246802	NOP53	ENSG00000105373
19	havana	47745551	47752709	+	ENST00000594525	NOP53	ENSG00000105373
19	ensembl_havana	57807082	57814913	-	ENST00000391701	ZNF552	ENSG00000178935
19	ensembl_havana	40440844	40444335	-	ENST00000322354	SERTAD3	ENSG00000167565
19	ensembl_havana	9835318	9849689	+	ENST00000247970	PIN1	ENSG00000127445
19	ensembl_havana	48965309	48966879	+	ENST00000331825	FTL	ENSG00000087086
19	havana	35154735	35169881	+	ENST00000392219	FXYD5	ENSG00000089327
19	ensembl_havana	12922479	12933711	-	ENST00000314606	FARSA	ENSG00000179115
19	havana	12945876	12953623	+	ENST00000316856	RAD23A	ENSG00000179262
19	havana	55385932	55391803	+	ENST00000558815	RPL28	ENSG00000108107
19	havana	55385961	55388373	+	ENST00000559463	RPL28	ENSG00000108107
19	havana	55386350	55388373	+	ENST00000558131	RPL28	ENSG00000108107
19	havana	55675245	55695766	+	ENST00000085079	EPN1	ENSG00000063245
19	ensembl_havana	1407586	1435684	+	ENST00000233078	DAZAP1	ENSG00000071626
19	ensembl_havana	10115014	10119899	-	ENST00000253108	EIF3G	ENSG00000130811
19	ensembl_havana	51795157	51826190	+	ENST00000339223	FPR3	ENSG00000187474
19	ensembl_havana	18173813	18178117	+	ENST00000407280	IFI30	ENSG00000216490
19	havana	18279694	18281622	-	ENST00000252818	JUND	ENSG00000130522
19	ensembl_havana	18306907	18323071	-	ENST00000252816	LSM4	ENSG00000130520
19	havana	9827918	9830115	+	ENST00000586895	UBL5	ENSG00000198258
19	ensembl_havana	1438396	1440495	+	ENST00000592588	RPS15	ENSG00000115268
19	havana	35745619	35747004	+	ENST00000222266	PSENEN	ENSG00000205155
19	ensembl_havana	8311284	8321375	-	ENST00000301457	NDUFA7	ENSG00000267855
19	ensembl_havana	8321496	8323340	+	ENST00000600659	RPS28	ENSG00000233927
19	havana	8321634	8322396	+	ENST00000417088	RPS28	ENSG00000233927
19	ensembl_havana	8390360	8404434	+	ENST00000328024	RAB11B	ENSG00000185236
19	ensembl_havana	8444975	8489114	+	ENST00000325495	HNRNPM	ENSG00000099783
19	ensembl_havana	48382575	48391551	-	ENST00000330720	KDELR1	ENSG00000105438
19	ensembl_havana	48615331	48619178	-	ENST00000549920	RPL18	ENSG00000063177
19	havana	11342776	11346300	-	ENST00000593256	TMEM205	ENSG00000105518
19	ensembl_havana	49496434	49499708	+	ENST00000270625	RPS11	ENSG00000142534
19	havana	49513154	49526333	+	ENST00000426395	FCGRT	ENSG00000104870
19	ensembl_havana	49528003	49543633	+	ENST00000270645	RCN3	ENSG00000142552
19	ensembl_havana	49635292	49640143	-	ENST00000246792	RRAS	ENSG00000126458
19	ensembl_havana	49642209	49658642	+	ENST00000360565	SCAF1	ENSG00000126461
19	ensembl_havana	4360370	4400547	-	ENST00000269886	SH3GL1	ENSG00000141985
19	ensembl_havana	4445006	4457794	-	ENST00000301281	UBXN6	ENSG00000167671
19	ensembl_havana	48993887	49015970	+	ENST00000595090	RUVBL2	ENSG00000183207
19	havana	49085451	49090639	+	ENST00000597936	SNRNP70	ENSG00000104852
19	havana	49085451	49108563	+	ENST00000221448	SNRNP70	ENSG00000104852
19	havana	49085451	49108603	+	ENST00000401730	SNRNP70	ENSG00000104852
19	havana	49086524	49101668	+	ENST00000599687	SNRNP70	ENSG00000104852
19	ensembl_havana	49102411	49108602	+	ENST00000544278	SNRNP70	ENSG00000104852
19	ensembl_havana	1941172	1981338	+	ENST00000255641	CSNK1G2	ENSG00000133275
19	ensembl_havana	2321521	2328586	-	ENST00000252622	LSM7	ENSG00000130332
19	ensembl_havana	2476127	2478257	+	ENST00000215631	GADD45B	ENSG00000099860
19	ensembl_havana	14529594	14565980	+	ENST00000215567	TECR	ENSG00000099797
19	ensembl_havana	14566078	14572066	-	ENST00000215565	NDUFB7	ENSG00000099795
19	ensembl_havana	14514769	14518397	-	ENST00000254322	DNAJB1	ENSG00000132002
19	ensembl_havana	7682243	7682854	+	ENST00000595985	TRAPPC5	ENSG00000181029
19	ensembl_havana	797452	812312	+	ENST00000356948	PTBP1	ENSG00000011304
19	ensembl_havana	49487608	49492308	+	ENST00000391857	RPL13A	ENSG00000142541
19	havana	49487625	49491889	+	ENST00000477613	RPL13A	ENSG00000142541
19	havana	49487634	49491843	+	ENST00000467825	RPL13A	ENSG00000142541
19	ensembl_havana	12646512	12666742	-	ENST00000456935	MAN2B1	ENSG00000104774
19	ensembl_havana	12668073	12669415	-	ENST00000596731	WDR83OS	ENSG00000105583
19	ensembl_havana	12730640	12734684	-	ENST00000242784	TRIR	ENSG00000123144
19	ensembl_havana	12737497	12748323	+	ENST00000357332	GET3	ENSG00000198356
19	ensembl_havana	12791486	12793315	+	ENST00000302754	JUNB	ENSG00000171223
19	ensembl_havana	12796823	12801800	-	ENST00000301522	PRDX2	ENSG00000167815
19	ensembl_havana	15159038	15200995	-	ENST00000263388	NOTCH3	ENSG00000074181
19	ensembl_havana	17511649	17521288	+	ENST00000252603	PGLS	ENSG00000130313
19	ensembl_havana	3052910	3062495	-	ENST00000327141	TLE5	ENSG00000104964
19	havana	3053212	3057748	-	ENST00000587393	TLE5	ENSG00000104964
19	ensembl_havana	35904403	35908295	-	ENST00000262629	TYROBP	ENSG00000011600
19	ensembl_havana	18899514	18919387	-	ENST00000262812	COPE	ENSG00000105669
19	ensembl_havana	41330323	41353922	-	ENST00000221930	TGFB1	ENSG00000105329
19	havana	11435635	11450968	+	ENST00000677123	PRKCSH	ENSG00000130175
19	ensembl_havana	10625553	10644557	+	ENST00000335757	SLC44A2	ENSG00000129353
19	ensembl_havana	49677152	49688447	+	ENST00000391851	PRMT1	ENSG00000126457
19	havana	36215106	36238768	+	ENST00000443387	ZNF146	ENSG00000167635
19	ensembl_havana	17305872	17306843	+	ENST00000252602	MRPL34	ENSG00000130312
19	ensembl_havana	38619188	38636954	+	ENST00000248342	EIF3K	ENSG00000178982
19	havana	38730187	38735410	-	ENST00000594552	CAPN12	ENSG00000182472
19	havana	15235519	15332539	-	ENST00000679869	BRD4	ENSG00000141867
19	ensembl_havana	13150411	13154911	+	ENST00000292433	IER2	ENSG00000160888
19	ensembl_havana	12938609	12944489	+	ENST00000316448	CALR	ENSG00000179218
19	ensembl_havana	17402939	17405630	-	ENST00000252593	BST2	ENSG00000130303
19	ensembl_havana	572596	583493	+	ENST00000353555	BSG	ENSG00000172270
19	ensembl_havana	6210381	6279975	-	ENST00000252674	MLLT1	ENSG00000130382
19	ensembl_havana	6379572	6393164	-	ENST00000394456	GTF2F1	ENSG00000125651
19	havana	13774824	13778462	+	ENST00000593274	C19orf53	ENSG00000104979
19	ensembl_havana	38264573	38292615	+	ENST00000301244	SPINT2	ENSG00000167642
19	havana	38264576	38292451	+	ENST00000587090	SPINT2	ENSG00000167642
19	ensembl_havana	36113709	36114875	-	ENST00000221859	POLR2I	ENSG00000105258
19	ensembl_havana	36115468	36125941	+	ENST00000221855	TBCB	ENSG00000105254
19	havana	36116072	36125947	+	ENST00000586868	TBCB	ENSG00000105254
19	havana	36140066	36150353	+	ENST00000246533	CAPNS1	ENSG00000126247
19	ensembl	36141012	36150353	+	ENST00000629983	CAPNS1	ENSG00000126247
19	havana	36141159	36150353	+	ENST00000590049	CAPNS1	ENSG00000126247
19	havana	54102869	54106965	+	ENST00000391763	NDUFA3	ENSG00000170906
19	ensembl_havana	54115754	54131713	+	ENST00000321030	PRPF31	ENSG00000105618
19	ensembl	54200858	54206565	+	ENST00000626547	RPS9	ENSG00000170889
19	ensembl_havana	54200858	54207647	+	ENST00000302907	RPS9	ENSG00000170889
19	havana	34219706	34221779	+	ENST00000585887	LSM14A	ENSG00000257103
19	havana	2037471	2051244	-	ENST00000250896	MKNK2	ENSG00000099875
19	ensembl_havana	45687460	45691953	-	ENST00000342669	SNRPD2	ENSG00000125743
19	ensembl_havana	44846297	44889223	+	ENST00000252483	NECTIN2	ENSG00000130202
19	ensembl_havana	44905796	44909393	+	ENST00000252486	APOE	ENSG00000130203
19	havana	44914608	44919346	+	ENST00000592535	APOC1	ENSG00000130208
19	ensembl_havana	44955380	44993341	+	ENST00000337392	CLPTM1	ENSG00000104853
19	havana	53867883	53876435	+	ENST00000391770	MYADM	ENSG00000179820
19	ensembl_havana	3572944	3579083	+	ENST00000333651	HMG20B	ENSG00000064961
19	ensembl_havana	17933015	17943985	+	ENST00000445755	CCDC124	ENSG00000007080
19	ensembl_havana	18531763	18543573	-	ENST00000608443	FKBP8	ENSG00000105701
19	havana	18557870	18569378	+	ENST00000222307	KXD1	ENSG00000105700
19	havana	18571802	18575241	+	ENST00000430157	UBA52	ENSG00000221983
19	havana	18573265	18575241	+	ENST00000597451	UBA52	ENSG00000221983
19	ensembl_havana	1241746	1244825	+	ENST00000395633	ATP5F1D	ENSG00000099624
19	havana	1244058	1244825	+	ENST00000614837	ATP5F1D	ENSG00000099624
19	havana	35118530	35123657	+	ENST00000604621	FXYD3	ENSG00000089356
19	havana	19386023	19492711	+	ENST00000417582	GATAD2A	ENSG00000167491
19	ensembl_havana	51345169	51366388	-	ENST00000309244	ETFB	ENSG00000105379
19	havana	54449190	54455443	+	ENST00000439657	LENG8	ENSG00000167615
19	ensembl_havana	54449199	54462016	+	ENST00000326764	LENG8	ENSG00000167615
19	havana	54451290	54462015	+	ENST00000610347	LENG8	ENSG00000167615
19	ensembl_havana	50476499	50483351	+	ENST00000376918	EMC10	ENSG00000161671
19	havana	5674947	5691667	+	ENST00000579649	RPL36	ENSG00000130255
19	ensembl_havana	5690295	5691875	+	ENST00000347512	RPL36	ENSG00000130255
19	ensembl_havana	5690316	5691667	+	ENST00000394580	RPL36	ENSG00000130255
19	ensembl_havana	5678422	5680516	-	ENST00000309324	MICOS13	ENSG00000174917
19	ensembl_havana	5894675	5903790	-	ENST00000308961	NDUFA11	ENSG00000174886
19	havana	3976056	3978134	-	ENST00000600794	EEF2	ENSG00000167658
19	ensembl_havana	3976056	3985463	-	ENST00000309311	EEF2	ENSG00000167658
19	havana	3980940	3982534	-	ENST00000598436	EEF2	ENSG00000167658
19	ensembl_havana	4043303	4066899	-	ENST00000322357	ZBTB7A	ENSG00000178951
19	ensembl_havana	4090321	4124122	-	ENST00000262948	MAP2K2	ENSG00000126934
19	havana	1248553	1259143	+	ENST00000300952	MIDN	ENSG00000167470
19	havana	1269331	1271995	+	ENST00000589686	CIRBP	ENSG00000099622
19	ensembl_havana	1269337	1273172	+	ENST00000320936	CIRBP	ENSG00000099622
19	havana	1273554	1274805	+	ENST00000621399	CIRBP	ENSG00000099622
19	ensembl_havana	13024580	13098796	+	ENST00000360105	NFIX	ENSG00000008441
19	ensembl_havana	2236824	2248655	+	ENST00000221494	SF3A2	ENSG00000104897
19	ensembl_havana	39834458	39846379	-	ENST00000221801	FBL	ENSG00000105202
19	havana	47778703	47784682	+	ENST00000601048	SELENOW	ENSG00000178980
19	ensembl_havana	41264372	41307787	+	ENST00000392006	HNRNPUL1	ENSG00000105323
19	ensembl_havana	49591182	49626439	+	ENST00000418929	PRR12	ENSG00000126464
19	ensembl_havana	11322068	11339657	-	ENST00000222120	RAB3D	ENSG00000105514
19	ensembl_havana	17555649	17583157	+	ENST00000252599	COLGALT1	ENSG00000130309
19	havana	6413102	6424811	-	ENST00000600480	KHSRP	ENSG00000088247
19	havana	58544457	58547888	+	ENST00000594806	TRIM28	ENSG00000130726
19	havana	58547762	58549089	+	ENST00000597995	TRIM28	ENSG00000130726
19	havana	58548294	58550722	+	ENST00000597136	TRIM28	ENSG00000130726
19	ensembl_havana	58555712	58558611	-	ENST00000253023	UBE2M	ENSG00000130725
19	havana	58551566	58555105	-	ENST00000312547	CHMP2A	ENSG00000130724
19	havana	7963159	8002203	-	ENST00000596459	ELAVL1	ENSG00000066044
19	ensembl_havana	47487637	47515063	-	ENST00000263354	NAPA	ENSG00000105402
19	havana	39342421	39385700	+	ENST00000610417	SAMD4B	ENSG00000179134
19	ensembl_havana	32581190	32587453	+	ENST00000590247	PDCD5	ENSG00000105185
19	ensembl_havana	6677704	6720650	-	ENST00000245907	C3	ENSG00000125730
19	havana	6677835	6678330	-	ENST00000601475	C3	ENSG00000125730
19	ensembl_havana	35648323	35658782	+	ENST00000649813	COX6B1	ENSG00000126267
19	ensembl_havana	896503	913219	-	ENST00000361574	R3HDM4	ENSG00000198858
19	ensembl_havana	17859910	17863319	+	ENST00000222247	RPL18A	ENSG00000105640
19	ensembl_havana	17859932	17863315	+	ENST00000599898	RPL18A	ENSG00000105640
19	ensembl_havana	4838341	4867667	-	ENST00000221957	PLIN3	ENSG00000105355
19	ensembl_havana	1597169	1605462	-	ENST00000591899	UQCR11	ENSG00000127540
19	havana	2271362	2273269	+	ENST00000592727	OAZ1	ENSG00000104904
19	ensembl_havana	7629793	7631956	+	ENST00000594797	PET100	ENSG00000229833
19	ensembl_havana	35268962	35279821	+	ENST00000222305	USF2	ENSG00000105698
19	havana	41860255	41869084	+	ENST00000601492	RPS19	ENSG00000105372
19	havana	41860257	41871416	+	ENST00000221975	RPS19	ENSG00000105372
19	havana	41860446	41871416	+	ENST00000593863	RPS19	ENSG00000105372
19	ensembl_havana	41956683	41959321	-	ENST00000222008	RABAC1	ENSG00000105404
19	ensembl_havana	12875209	12881449	-	ENST00000222219	DNASE2	ENSG00000105612
19	ensembl_havana	11553046	11559230	-	ENST00000252445	ELOF1	ENSG00000130165
19	ensembl_havana	14091688	14117762	-	ENST00000308677	PRKACA	ENSG00000072062
19	ensembl_havana	40751203	40765389	+	ENST00000243563	SNRPA	ENSG00000077312
19	ensembl_havana	48325552	48330553	+	ENST00000270221	EMP3	ENSG00000142227
19	havana	46860997	47005077	+	ENST00000672722	ARHGAP35	ENSG00000160007
19	havana	38374759	38383824	+	ENST00000602911	PSMD8	ENSG00000099341
19	havana	2100994	2151540	-	ENST00000700387	AP3D1	ENSG00000065000
19	havana	55654146	55674715	+	ENST00000450554	U2AF2	ENSG00000063244
19	ensembl_havana	40447768	40465745	-	ENST00000263368	BLVRB	ENSG00000090013
19	havana	52190097	52226398	+	ENST00000703398	PPP2R1A	ENSG00000105568
19	ensembl_havana	58387269	58394804	+	ENST00000196551	RPS5	ENSG00000083845
19	ensembl_havana	18782773	18791305	-	ENST00000222271	COMP	ENSG00000105664
19	ensembl_havana	38647649	38731589	+	ENST00000252699	ACTN4	ENSG00000130402
19	havana	38647660	38729533	+	ENST00000424234	ACTN4	ENSG00000130402
19	havana	38648193	38709423	+	ENST00000495553	ACTN4	ENSG00000130402
19	ensembl_havana	49767001	49807114	+	ENST00000354293	AP2A1	ENSG00000196961
19	ensembl_havana	16067538	16103002	+	ENST00000646974	TPM4	ENSG00000167460
19	ensembl_havana	16076495	16103002	+	ENST00000643579	TPM4	ENSG00000167460
19	ensembl_havana	16111889	16134234	+	ENST00000300935	RAB8A	ENSG00000167461
19	ensembl_havana	45507479	45526983	+	ENST00000245932	VASP	ENSG00000125753
19	ensembl_havana	1905399	1926013	+	ENST00000316097	SCAMP4	ENSG00000227500
19	ensembl_havana	35545626	35547526	+	ENST00000222284	TMEM147	ENSG00000105677
19	ensembl_havana	44748708	44760044	+	ENST00000164227	BCL3	ENSG00000069399
19	ensembl_havana	44809103	44821421	+	ENST00000270233	BCAM	ENSG00000187244
19	havana	40365864	40378488	+	ENST00000700637	PLD3	ENSG00000105223
19	havana	1104052	1106779	+	ENST00000611653	GPX4	ENSG00000167468
19	ensembl_havana	38815422	38831794	-	ENST00000221418	ECH1	ENSG00000104823
19	ensembl_havana	38836370	38849986	-	ENST00000221419	HNRNPL	ENSG00000104824
19	havana	38836395	38851155	-	ENST00000601449	HNRNPL	ENSG00000104824
19	ensembl_havana	38836635	38852338	-	ENST00000600873	HNRNPL	ENSG00000104824
19	havana	10654304	10689847	+	ENST00000587928	ILF3	ENSG00000129351
19	havana	10654346	10685765	+	ENST00000589998	ILF3	ENSG00000129351
19	havana	10654346	10692400	+	ENST00000588657	ILF3	ENSG00000129351
19	ensembl_havana	46774883	46788594	-	ENST00000542575	SLC1A5	ENSG00000105281
19	ensembl_havana	46838167	46850846	-	ENST00000263270	AP2S1	ENSG00000042753
19	ensembl_havana	48900312	48923372	+	ENST00000405315	NUCB1	ENSG00000104805
22	ensembl_havana	31399604	31434452	+	ENST00000331457	DRG1	ENSG00000185721
22	ensembl_havana	39312882	39319623	-	ENST00000216146	RPL3	ENSG00000100316
22	ensembl_havana	49960772	49964072	+	ENST00000360612	PIM3	ENSG00000198355
22	ensembl_havana	43151559	43163242	+	ENST00000337554	TSPO	ENSG00000100300
22	ensembl_havana	42869773	43015149	-	ENST00000263246	PACSIN2	ENSG00000100266
22	ensembl_havana	32387582	32412247	-	ENST00000216038	RTCB	ENSG00000100220
22	ensembl_havana	31944535	31957603	+	ENST00000248975	YWHAH	ENSG00000128245
22	ensembl_havana	24555999	24574971	+	ENST00000215829	SNRPD3	ENSG00000100028
22	havana	24556009	24609980	+	ENST00000404603	ENSG00000286070	ENSG00000286070
22	ensembl_havana	21759657	21867645	-	ENST00000215832	MAPK1	ENSG00000100030
22	havana	42085526	42090772	-	ENST00000498737	NDUFA6	ENSG00000184983
22	ensembl_havana	38861422	38872216	-	ENST00000407418	CBX6	ENSG00000183741
22	ensembl_havana	39529093	39532748	-	ENST00000334678	RPS19BP1	ENSG00000187051
22	ensembl_havana	17592136	17628749	-	ENST00000253413	ATP6V1E1	ENSG00000131100
22	ensembl_havana	32801705	32863041	+	ENST00000266085	TIMP3	ENSG00000100234
22	ensembl_havana	41301525	41360147	+	ENST00000352645	ZC3H7B	ENSG00000100403
22	ensembl_havana	41433494	41446801	-	ENST00000327492	TOB2	ENSG00000183864
22	ensembl_havana	41621295	41664041	+	ENST00000360079	XRCC6	ENSG00000196419
22	ensembl_havana	41673933	41688867	-	ENST00000401959	SNU13	ENSG00000100138
22	havana	19962570	19968998	+	ENST00000449653	COMT	ENSG00000093010
22	ensembl_havana	20117548	20127181	+	ENST00000331821	RANBP1	ENSG00000099901
22	ensembl_havana	41833105	41907305	+	ENST00000361204	SREBF2	ENSG00000198911
22	ensembl_havana	35381096	35394207	+	ENST00000216117	HMOX1	ENSG00000100292
22	ensembl_havana	29554808	29581113	-	ENST00000216121	NIPSNAP1	ENSG00000184117
22	ensembl_havana	29767369	29770413	+	ENST00000330029	UQCR10	ENSG00000184076
22	ensembl_havana	30331988	30356894	-	ENST00000215793	SF3A1	ENSG00000099995
22	ensembl_havana	23894383	23895223	+	ENST00000215754	MIF	ENSG00000240972
22	ensembl_havana	38681957	38685421	+	ENST00000216034	TOMM22	ENSG00000100216
22	ensembl_havana	50274979	50307646	-	ENST00000359337	PLXNB2	ENSG00000196576
22	ensembl_havana	19175581	19178736	-	ENST00000215882	SLC25A1	ENSG00000100075
22	havana	37849421	37886868	+	ENST00000477256	EIF3L	ENSG00000100129
22	havana	37870165	37888631	+	ENST00000482600	EIF3L	ENSG00000100129
22	havana	37886704	37888631	+	ENST00000460638	EIF3L	ENSG00000100129
22	ensembl_havana	41469117	41528974	+	ENST00000216254	ACO2	ENSG00000100412
22	ensembl_havana	20917407	20953747	+	ENST00000354336	CRKL	ENSG00000099942
22	havana	50527197	50530012	-	ENST00000651906	TYMP	ENSG00000025708
22	ensembl_havana	37805229	37807432	+	ENST00000340857	H1-0	ENSG00000189060
22	ensembl_havana	36281280	36387967	-	ENST00000216181	MYH9	ENSG00000100345
22	havana	36226209	36239527	-	ENST00000358502	APOL2	ENSG00000128335
22	havana	39520562	39522683	+	ENST00000674920	ATF4	ENSG00000128272
22	ensembl_havana	40824535	40856639	-	ENST00000216218	ST13	ENSG00000100380
22	havana	40827221	40856616	-	ENST00000455824	ST13	ENSG00000100380
22	havana	40832652	40854598	-	ENST00000411695	ST13	ENSG00000100380
22	havana	42618813	42649335	-	ENST00000407332	CYB5R3	ENSG00000100243
22	ensembl_havana	36467046	36481640	-	ENST00000216185	TXN2	ENSG00000100348
22	ensembl_havana	36510855	36529166	-	ENST00000216190	EIF3D	ENSG00000100353
22	havana	21567699	21621873	+	ENST00000696046	UBE2L3	ENSG00000185651
22	ensembl_havana	21567714	21624034	+	ENST00000342192	UBE2L3	ENSG00000185651
22	ensembl_havana	20707691	20858811	-	ENST00000255882	PI4KA	ENSG00000241973
22	havana	23765834	23767876	-	ENST00000520222	CHCHD10	ENSG00000250479
22	ensembl_havana	23765834	23767972	-	ENST00000484558	CHCHD10	ENSG00000250479
22	ensembl_havana	23772849	23784316	+	ENST00000215743	MMP11	ENSG00000099953
22	ensembl_havana	38290691	38317433	-	ENST00000396832	CSNK1E	ENSG00000213923
22	ensembl_havana	37675636	37679802	+	ENST00000215909	LGALS1	ENSG00000100097
22	ensembl_havana	38483438	38506311	-	ENST00000403230	DDX17	ENSG00000100201
22	havana	38483440	38506337	-	ENST00000396821	DDX17	ENSG00000100201
22	havana	38485681	38506294	-	ENST00000216019	DDX17	ENSG00000100201
22	havana	38493361	38495046	-	ENST00000497196	DDX17	ENSG00000100201
